timestamp,open,high,low,close,volume,stock
2020-05-22,185.75,186.67,182.54,183.51,143226709,MSFT
2020-05-15,183.15,187.51,175.68,183.16,196126640,MSFT
2020-05-08,174.49,185,173.8,184.68,158579959,MSFT
2020-05-01,176.59,180.4,169.39,174.57,212119968,MSFT
2020-04-24,176.63,178.75,166.11,174.55,194621072,MSFT
2020-04-17,164.35,180,162.3,178.6,238965670,MSFT
2020-04-09,160.32,170,157.58,165.14,229630744,MSFT
2020-04-03,152.44,164.78,150.01,153.83,290191457,MSFT
2020-03-27,137.01,156.66,132.52,149.7,358866845,MSFT
2020-03-20,140,150.15,135,137.35,421347734,MSFT
2020-03-13,151,161.91,138.58,158.83,378231775,MSFT
2020-03-06,165.31,175,156,161.57,313160520,MSFT
2020-02-28,167.77,174.84,152,162.01,383019972,MSFT
2020-02-21,185.61,188.18,177.25,178.59,143313345,MSFT
2020-02-14,183.58,190.7,181.85,185.35,194512444,MSFT
2020-02-07,170.43,185.63,170.4,183.89,167049170,MSFT
2020-01-31,161.15,174.05,160.2,170.23,179845938,MSFT
2020-01-24,166.68,168.19,164.45,165.04,97961146,MSFT
2020-01-17,161.76,167.47,161.26,167.1,121822087,MSFT
2020-01-10,157.08,163.22,156.51,161.34,112604365,MSFT
2020-01-03,158.99,160.73,156.45,158.62,78506330,MSFT
2019-12-27,158.12,159.55,157.12,158.96,59656712,MSFT
2019-12-20,155.11,158.49,153.75,157.41,153142114,MSFT
2019-12-13,151.07,154.89,150.33,154.53,100577839,MSFT
2019-12-06,151.81,151.87,146.65,151.75,104537379,MSFT
2019-11-29,150,152.5,149.92,151.38,74242278,MSFT
2019-11-22,150.07,151.33,148.46,149.59,105652749,MSFT
2019-11-15,145.34,149.99,144.73,149.97,93727027,MSFT
2019-11-08,144.83,145.99,143.2,145.96,86277623,MSFT
2019-11-01,144.4,145.67,142.65,143.72,131732463,MSFT
2019-10-25,138.45,141.14,135.61,140.73,142631768,MSFT
2019-10-18,139.69,141.79,136.56,137.41,107104735,MSFT
2019-10-11,137.14,141.03,135.62,139.68,107510772,MSFT
2019-10-04,138.05,140.25,133.22,138.12,123233428,MSFT
2019-09-27,139.23,140.69,136.03,137.73,110281568,MSFT
2019-09-20,135.83,142.37,135.66,139.44,135317290,MSFT
2019-09-13,139.59,139.75,134.51,137.32,129776465,MSFT
2019-09-06,136.61,140.38,135.7,139.1,83840107,MSFT
2019-08-30,134.99,139.18,133.55,137.86,104909787,MSFT
2019-08-23,137.85,139.49,132.8,133.39,117766903,MSFT
2019-08-16,137.07,138.8,132.25,136.13,131659759,MSFT
2019-08-09,133.3,139.38,130.78,137.71,159823950,MSFT
2019-08-02,141.5,141.51,135.08,136.9,143400310,MSFT
2019-07-26,137.41,141.68,137.33,141.34,101248083,MSFT
2019-07-19,139.44,140.67,134.67,136.62,139389612,MSFT
2019-07-12,136.4,139.22,135.37,138.9,102201981,MSFT
2019-07-05,136.63,137.74,134.97,137.06,69662439,MSFT
2019-06-28,137,138.4,132.73,133.96,124214457,MSFT
2019-06-21,132.63,137.73,132.53,136.97,133967168,MSFT
2019-06-14,132.4,134.24,130.71,132.45,102505844,MSFT
2019-06-07,123.85,132.25,119.01,131.4,147636968,MSFT
2019-05-31,126.98,128,123.32,123.68,89367881,MSFT
2019-05-24,126.52,128.24,124.74,126.24,92123847,MSFT
2019-05-17,124.11,130.46,123.04,128.07,139816701,MSFT
2019-05-10,126.39,128.56,123.57,127.13,146827040,MSFT
2019-05-03,129.9,130.7,125.52,128.9,119573665,MSFT
2019-04-26,122.62,131.37,122.57,129.89,132620050,MSFT
2019-04-18,120.94,123.52,120.1,123.37,77156295,MSFT
2019-04-12,119.81,120.98,118.58,120.95,83159600,MSFT
2019-04-05,118.95,120.43,118.1,119.89,99731237,MSFT
2019-03-29,116.56,118.71,115.52,117.94,119632716,MSFT
2019-03-22,116.17,120.82,116.05,117.05,160388610,MSFT
2019-03-15,110.99,117.25,110.98,115.91,173532134,MSFT
2019-03-08,113.02,113.25,108.8,110.51,111990712,MSFT
2019-03-01,111.76,113.24,110.88,112.53,119359497,MSFT
2019-02-22,107.79,111.2,106.29,110.97,96472580,MSFT
2019-02-15,106.2,108.3,104.97,108.22,110757176,MSFT
2019-02-08,102.87,107.27,102.77,105.67,130472196,MSFT
2019-02-01,106.26,106.48,102.17,102.78,201611213,MSFT
2019-01-25,106.75,107.88,104.86,107.17,112628578,MSFT
2019-01-18,101.9,107.9,101.26,107.71,155699162,MSFT
2019-01-11,101.64,104.88,100.98,102.8,157833149,MSFT
2019-01-04,101.29,102.51,97.2,101.93,155142140,MSFT
2022-04-29,34.375,34.79,32.6,33.58,116887,NCBDY
2022-04-22,35.462,36.12,33.76,34.38,144311,NCBDY
2022-04-14,35.67,37.21,35.03,36.29,106761,NCBDY
2022-04-08,38.79,38.79,36.776,37.07,102871,NCBDY
2022-04-01,37.6,39.99,37.46,38.68,128660,NCBDY
2022-03-25,37,39.13,37,38.45,91424,NCBDY
2022-03-18,37.942,39.19,36.27,38.28,301332,NCBDY
2022-03-11,37,39.28,36.2901,37.93,276006,NCBDY
2022-03-04,37.19,39.246,36.1871,38.4,727241,NCBDY
2022-02-25,33.23,37.19,33.22,37.149,168651,NCBDY
2022-02-18,34.79,36.0399,33.52,33.54,63157,NCBDY
2022-02-11,37.035,38.15,34.1,34.98,203009,NCBDY
2022-02-04,34.925,37.75,34.3976,37.502,407341,NCBDY
2022-01-28,35.57,35.57,32.83,33.7,187642,NCBDY
2022-01-21,35.822,36.454,34.68,35.77,118142,NCBDY
2022-01-14,38.4,38.4,35.06,35.265,56675,NCBDY
2022-01-07,38.31,40.72,36.74,37,69306,NCBDY
2021-12-31,40.432,40.875,38.28,38.9,76908,NCBDY
2021-12-23,38.42,41.68,38.42,40.24,89815,NCBDY
2021-12-17,39.2347,41.89,39,39.644,303994,NCBDY
2021-12-10,40.915,41.86,39.03,39.75,102919,NCBDY
2021-12-03,40.434,41.37,38.34,40.605,461806,NCBDY
2021-11-26,40.944,41.232,39.21,40.09,30339,NCBDY
2021-11-19,42.38,42.38,40.28,40.51,158583,NCBDY
2021-11-12,41.898,41.9,39.8905,41,180287,NCBDY
2021-11-05,38.2,42.58,38.2,41.925,1008272,NCBDY
2021-10-29,37.71,38.87,37.514,38.07,35743,NCBDY
2021-10-22,38.77,39.52,36.25,37.72,357461,NCBDY
2021-10-15,36.086,38.26,35.69,38.26,7355,NCBDY
2021-10-08,35.8,36.42,34.07,36.14,18450,NCBDY
2021-10-01,40.524,40.63,35.8,36.704,74450,NCBDY
2021-09-24,41.03,41.48,39.7775,41.15,1303808,NCBDY
2021-09-17,35.7,40.95,35.7,40.95,169356,NCBDY
2021-09-10,35.7,35.7,35.7,35.7,242,NCBDY
2021-09-03,33.238,35.7,33.238,35.7,462,NCBDY
2021-08-27,33.238,33.238,33.238,33.238,38,NCBDY
2021-08-20,33.42,33.42,33.238,33.238,151,NCBDY
2021-08-13,33.42,33.42,33.42,33.42,75,NCBDY
2021-08-06,33.42,33.42,33.42,33.42,185,NCBDY
2021-07-30,33.42,33.42,33.42,33.42,123,NCBDY
2021-07-23,33,33.42,33,33.42,279,NCBDY
2021-07-16,34.17,34.17,33.05,33.05,1024,NCBDY
2021-07-09,34.862,34.862,34.862,34.862,75,NCBDY
2021-07-02,35,35.5255,34.862,34.862,281,NCBDY
2021-06-25,35.096,35.096,35,35,461,NCBDY
2021-06-18,37.3899,37.3899,37.3899,37.3899,140,NCBDY
2021-06-11,37.3899,37.3899,37.3899,37.3899,355,NCBDY
2021-06-04,37.3899,37.3899,37.3899,37.3899,205,NCBDY
2021-05-28,37.3899,37.3899,37.3899,37.3899,516,NCBDY
2021-05-21,36.56,36.74,36.56,36.74,325,NCBDY
2021-05-14,37.61,37.61,36.56,36.56,367,NCBDY
2021-05-07,37.74,37.74,37.61,37.61,9882,NCBDY
2021-04-30,37.5,37.74,37.5,37.74,3453,NCBDY
2021-04-23,37.38,37.5,37.38,37.5,703,NCBDY
2021-04-16,37.38,37.38,37.38,37.38,157,NCBDY
2021-04-09,36.1,37.38,36.1,37.38,257,NCBDY
2021-04-01,36.434,36.434,36.1,36.1,457,NCBDY
2021-03-26,37.87,37.87,35.845,36.434,9768,NCBDY
2021-03-19,37.87,37.87,37.87,37.87,75,NCBDY
2021-03-12,38.52,38.52,37.87,37.87,382,NCBDY
2021-03-05,38.55,38.55,37.48,38.52,1598,NCBDY
2021-02-26,41.72,41.72,41.16,41.16,862,NCBDY
2021-02-19,44.49,44.49,44.49,44.49,566,NCBDY
2021-02-12,41.69,41.69,41.69,41.69,382,NCBDY
2021-02-05,43.44,43.44,41.69,41.69,1117,NCBDY
2021-01-29,46.26,46.53,41.9,43.44,7529,NCBDY
2021-01-22,44.6,45.21,44.6,45.05,2633,NCBDY
2021-01-15,43.91,45.22,43.91,44.66,1591,NCBDY
2021-01-08,43.91,43.91,43.91,43.91,68,NCBDY
2020-12-31,43.91,43.91,43.91,43.91,68,NCBDY
2020-12-24,43.91,43.91,43.91,43.91,26,NCBDY
2020-12-18,43.91,43.91,43.91,43.91,39,NCBDY
2020-12-11,43.91,43.91,43.91,43.91,42,NCBDY
2020-12-04,36.72,43.91,36.72,43.91,346,NCBDY
2020-11-27,36.72,36.72,36.72,36.72,9,NCBDY
2020-11-20,36.72,36.72,36.72,36.72,99,NCBDY
2020-11-13,36.72,36.72,36.72,36.72,1,NCBDY
2020-11-06,36.72,36.72,36.72,36.72,25,NCBDY
2020-10-30,36.72,36.72,36.72,36.72,62,NCBDY
2020-10-23,36.72,36.72,36.72,36.72,23,NCBDY
2020-10-16,33.89,36.72,33.89,36.72,187,NCBDY
2020-10-09,33.89,33.89,33.89,33.89,2,NCBDY
2020-10-02,33.89,33.89,33.89,33.89,34,NCBDY
2020-09-25,33.3,33.89,33.3,33.89,111,NCBDY
2020-09-18,32.17,33.3,32.17,33.3,1069,NCBDY
2020-09-11,32.17,32.17,32.17,32.17,32,NCBDY
2020-09-04,30.25,32.22,30.25,32.17,1442,NCBDY
2020-08-28,30.25,30.25,30.25,30.25,64,NCBDY
2020-08-21,30.25,30.25,30.25,30.25,201,NCBDY
2020-08-14,29.6,30.25,29.6,30.25,1073,NCBDY
2020-08-07,28.24,29.94,28.24,29.3,1068,NCBDY
2020-07-31,27.47,28.36,27.47,28.24,584,NCBDY
2020-07-24,26,26,26,26,326,NCBDY
2020-07-17,26,26,26,26,360,NCBDY
2020-07-09,26,26,26,26,120,NCBDY
2020-07-01,26,26,26,26,312,NCBDY
2020-06-26,26.41,26.41,26,26,10104,NCBDY
2020-06-19,25.677,29.105,25.08,26.41,1073,NCBDY
2020-06-12,27.64,30.89,24,24.802,117963,NCBDY
2020-06-05,28.1,31.69,26.95,27.64,16619,NCBDY
2020-05-29,27,28,27,28,2107,NCBDY
2020-05-22,26.621,27.23,24.549,27.23,1037,NCBDY
2020-05-15,24.128,27.84,23.63,26.787,2636,NCBDY
2020-05-08,23.433,30.358,22.75,24.37,1775,NCBDY
2020-05-01,27.79,35.209,23.15,23.2,3143,NCBDY
2020-04-24,27.212,27.94,22.701,27.79,2221,NCBDY
2020-04-17,27.42,28.85,23.19,23.19,3614,NCBDY
2020-04-09,23.211,27.43,21.59,21.59,8555,NCBDY
2020-04-03,27.282,27.282,21.24,26,3744,NCBDY
2020-03-27,20.195,28.76,20.195,22.64,3067,NCBDY
2020-03-20,24.531,26.05,19.68,19.68,2149,NCBDY
2020-03-13,29.61,29.61,23,23.321,5028,NCBDY
2020-03-06,25.13,29.33,23.63,29.33,7540,NCBDY
2020-02-28,28.4,28.4,24.75,26.033,3008,NCBDY
2020-02-21,27.46,27.642,26.32,26.99,1326,NCBDY
2020-02-14,27.73,28.331,26.43,28.331,17981,NCBDY
2020-02-07,27.1775,30.6,27.1775,29,13960,NCBDY
2020-01-31,29.45,30.001,28.39,30.001,780,NCBDY
2020-01-24,29.95,30.6,29.2,30.6,3049,NCBDY
2020-01-17,30.3,30.7,29.5,29.5,3024,NCBDY
2020-01-10,29.65,30.3,28.95,30.3,2105,NCBDY
2020-01-03,30.75,30.9,29.9,30.9,1014,NCBDY
2019-12-27,30.45,30.45,29.5,29.97,4647,NCBDY
2019-12-20,30.95,31,29.5,29.5,7720,NCBDY
2019-12-13,31,31,30.1,30.1,7828,NCBDY
2019-12-06,30.8,31.25,30,30,3205,NCBDY
2019-11-27,30.6,30.9,30.6,30.8,1485,NCBDY
2019-11-22,30.1,31.55,30,31,3680,NCBDY
2019-11-15,29.5,30.45,29.5,29.7,3023,NCBDY
2019-11-08,30.7,31.3,28.75,28.8,3394,NCBDY
2019-11-01,32.15,32.15,30.7,30.7,955,NCBDY
2019-10-25,31.15,33.5,31.15,32.15,90877,NCBDY
2019-10-17,31.15,31.45,31.15,31.15,335,NCBDY
2019-10-11,31.15,31.15,31.15,31.15,91,NCBDY
2019-10-08,31.15,31.15,31.15,31.15,72,NCBDY
2019-10-03,31.15,31.15,31.15,31.15,275,NCBDY
2019-09-25,29.5,30,29.5,30,334,NCBDY
2019-09-20,31.1,31.1,29.5,29.5,16253,NCBDY
2019-09-05,29.79,29.79,29.79,29.79,19,NCBDY
2019-08-26,29.79,29.79,29.79,29.79,6,NCBDY
2019-08-23,29.79,29.79,29.79,29.79,244,NCBDY
2019-08-12,28.5,28.5,28.5,28.5,87,NCBDY
2019-08-09,28.5,28.5,28.5,28.5,143,NCBDY
2019-08-06,29,29,27.9,27.9,16010,NCBDY
2019-06-20,24,24,24,24,8,NCBDY
2019-06-13,24,24,24,24,198,NCBDY
2019-06-06,24.23,24.23,24,24,16975,NCBDY
2019-05-31,24.23,24.23,24.23,24.23,9,NCBDY
2019-05-24,24.23,24.23,24.23,24.23,9,NCBDY
2019-05-17,24.23,24.23,24.23,24.23,12,NCBDY
2019-05-10,24.23,24.23,24.23,24.23,29,NCBDY
2019-05-03,24.23,24.23,24.23,24.23,25,NCBDY
2019-04-26,24.23,24.23,24.23,24.23,302,NCBDY
2019-04-22,22.45,22.45,22.45,22.45,4,NCBDY
2019-04-18,22.4,22.45,22.15,22.45,623,NCBDY
2019-04-11,22.4,22.4,22.4,22.4,529,NCBDY
2022-04-29,59.62,61.87,56.71,56.98,1334421,NTDOY
2022-04-22,63.2,63.66,61.25,61.31,1612860,NTDOY
2022-04-14,63.69,64.85,63.36,63.42,1078525,NTDOY
2022-04-08,65,65.68,63.27,64.22,1228962,NTDOY
2022-04-01,66.02,68.25,62.2,64.84,3238409,NTDOY
2022-03-25,63.5,68,63.5,67.11,1438057,NTDOY
2022-03-18,61.39,64.81,60.805,64.56,1376535,NTDOY
2022-03-11,62.1,63.75,59.94,62.48,1243936,NTDOY
2022-03-04,62.9,64.9399,62.69,63.35,1812060,NTDOY
2022-02-25,63.59,63.59,60.85,62.19,1205583,NTDOY
2022-02-18,62.73,64.4799,61.86,63.88,1529389,NTDOY
2022-02-11,63.61,63.82,61.33,61.99,1677786,NTDOY
2022-02-04,60.88,63.19,60.77,63.02,1956647,NTDOY
2022-01-28,58.89,61.78,57.44,61.11,3460178,NTDOY
2022-01-21,58.05,60.64,57.87,59.32,2741823,NTDOY
2022-01-14,57.32,59.28,56.96,57.16,1361155,NTDOY
2022-01-07,59,59.9,56.55,58.1,1510391,NTDOY
2021-12-31,60,61.373,58.11,58.37,1558626,NTDOY
2021-12-23,58.52,61.16,58.51,60.91,1571170,NTDOY
2021-12-17,59.01,59.98,57.92,58.21,1860703,NTDOY
2021-12-10,55.85,59.85,55.45,59.4,2196446,NTDOY
2021-12-03,56.88,57.1799,54.77,55.8,2144672,NTDOY
2021-11-26,56.65,56.65,54.2,54.27,1212897,NTDOY
2021-11-19,55.42,57.07,54.89,56.83,2028810,NTDOY
2021-11-12,54.05,55.44,54.01,55.36,1432976,NTDOY
2021-11-05,55.72,55.72,52.95,55.35,1946997,NTDOY
2021-10-29,54.1,55.25,53.39,55.25,1251211,NTDOY
2021-10-22,56.07,56.54,54.4093,54.86,2947431,NTDOY
2021-10-15,56.68,57.49,55.96,56.29,1236471,NTDOY
2021-10-08,55.76,56.9,54.41,56.36,2127295,NTDOY
2021-10-01,61.25,61.29,54.78,56.3,4212337,NTDOY
2021-09-24,59.85,61.64,59.59,60.76,2308547,NTDOY
2021-09-17,62.77,62.87,59.63,60.7,3176117,NTDOY
2021-09-10,63.42,63.75,61.3,62.17,2034495,NTDOY
2021-09-03,59.01,62.78,59.01,61.9,2678401,NTDOY
2021-08-27,60.02,60.9,58.4,58.95,2171206,NTDOY
2021-08-20,59.22,60.38,57.83,60.38,2903968,NTDOY
2021-08-13,59.54,59.84,56.72,59.43,3363894,NTDOY
2021-08-06,65.12,65.49,59.11,59.12,3164010,NTDOY
2021-07-30,68,68.92,64.01,64.25,2389684,NTDOY
2021-07-23,69.36,69.97,67.55,68.63,5792648,NTDOY
2021-07-16,71.73,72.69,70.5,70.55,1402869,NTDOY
2021-07-09,75.225,75.52,70.04,72.69,1188017,NTDOY
2021-07-02,72.785,73.9,72.03,73.46,1276240,NTDOY
2021-06-25,73.4,74.25,72,72.38,1135689,NTDOY
2021-06-18,74.71,74.71,70.61,73.59,1696715,NTDOY
2021-06-11,78,78.89,76.25,77.05,1083029,NTDOY
2021-06-04,75.9,78.0499,75.18,77.79,1000802,NTDOY
2021-05-28,74.59,77.95,74.41,77.32,1559982,NTDOY
2021-05-21,71.02,74.05,70.3,73.37,2966740,NTDOY
2021-05-14,71.01,71.76,67.86,70.53,4612555,NTDOY
2021-05-07,72.32,72.9499,68.08,68.99,3276349,NTDOY
2021-04-30,70.62,73.16,70.01,71.89,2202973,NTDOY
2021-04-23,73.26,74.47,71.55,72.45,1924647,NTDOY
2021-04-16,72.51,76.01,72.51,74.85,1300705,NTDOY
2021-04-09,72.33,74.95,71.14,74,1248800,NTDOY
2021-04-01,73.001,73.12,70.03,71.82,1532527,NTDOY
2021-03-26,73.44,74.29,70.6,73.12,2137686,NTDOY
2021-03-19,70.69,73.9,70.5,72.08,2506806,NTDOY
2021-03-12,69.05,70.68,68.13,69.2,3719040,NTDOY
2021-03-05,76.87,77.39,69.31,71.825,3364532,NTDOY
2021-02-26,80.55,80.88,75,77.12,2230230,NTDOY
2021-02-19,81.41,82,79.96,81.37,2000714,NTDOY
2021-02-12,76,79.67,73.87,79.61,2262668,NTDOY
2021-02-05,76.05,78.17,72.71,75.21,3982322,NTDOY
2021-01-29,76.2355,76.27,72,72.27,3177190,NTDOY
2021-01-22,79.78,79.78,75.78,77.49,1915922,NTDOY
2021-01-15,78.58,80.49,78.51,78.75,1642054,NTDOY
2021-01-08,79.8,80.88,78,80.05,2309158,NTDOY
2020-12-31,79.5,82.37,78.81,80.52,1723076,NTDOY
2020-12-24,77.31,79.16,77.01,78.58,1262475,NTDOY
2020-12-18,75.7,82.55,74.08,80.84,2189985,NTDOY
2020-12-11,70.24,72.91,68.14,72.79,1630340,NTDOY
2020-12-04,72.66,72.66,67.0565,68.4,2200094,NTDOY
2020-11-27,67,70.5,65.61,70,2552355,NTDOY
2020-11-20,63.98,67.06,62.7,66.32,5388119,NTDOY
2020-11-13,67.5,67.5,61.61,65.53,5702482,NTDOY
2020-11-06,68.38,73.75,68.02,70.66,2954819,NTDOY
2020-10-30,65.5,69.7,65,67.73,1538966,NTDOY
2020-10-23,68.87,69.45,65.4,65.6,1157539,NTDOY
2020-10-16,70.77,70.98,68.7,68.85,1377550,NTDOY
2020-10-09,67.02,69.66,67.02,68.78,1411496,NTDOY
2020-10-02,70.78,72,68.71,69.46,1328253,NTDOY
2020-09-25,71.29,71.98,69.31,70.34,1231373,NTDOY
2020-09-18,70.175,72.82,69.96,72.06,2290968,NTDOY
2020-09-11,66.47,70,66.02,69.99,2373519,NTDOY
2020-09-04,67.233,71.31,66.95,70.68,10100958,NTDOY
2020-08-28,67.6,68.7,65.7,67.24,5224348,NTDOY
2020-08-21,60.12,64.74,60.12,64.31,2856838,NTDOY
2020-08-14,60.2,60.5,58.395,59.96,1398285,NTDOY
2020-08-07,55.49,62.2,55,59.13,3152275,NTDOY
2020-07-31,55.54,56.91,54.77,55.01,749965,NTDOY
2020-07-24,55.49,55.91,54.72,55.26,853611,NTDOY
2020-07-17,56.6,57.5,55.55,55.84,914100,NTDOY
2020-07-10,58.06,60,56.99,57.29,1134000,NTDOY
2020-07-02,56.38,56.69,55.22,56.37,535500,NTDOY
2020-06-26,58.88,58.88,55.11,56.2,4066000,NTDOY
2020-06-19,55.02,58.95,54.58,58.59,1540300,NTDOY
2020-06-12,51.45,55.69,51,55.4,1521500,NTDOY
2020-06-05,51.3,53.08,50.43,52.72,2622500,NTDOY
2020-05-29,51.77,51.95,50.5,50.84,1410080,NTDOY
2020-05-22,52.085,52.65,50.81,52.13,1381347,NTDOY
2020-05-15,51.2,52.71,50.67,52.39,1220677,NTDOY
2020-05-08,51.66,54.84,51.18,51.8,2253042,NTDOY
2020-05-01,54.89,54.89,51.02,52.36,1746151,NTDOY
2020-04-24,52.85,55.92,52.46,54.825,3062719,NTDOY
2020-04-17,50.65,55.1,50.65,53.63,2562038,NTDOY
2020-04-09,49.09,51.085,49.09,50.49,2078662,NTDOY
2020-04-03,47.74,49.04,45.81,48.04,2466714,NTDOY
2020-03-27,42.72,46.53,42.29,45.685,3019345,NTDOY
2020-03-20,37.7,45.18,35.82,43.505,1978284,NTDOY
2020-03-13,42.2,43.58,37.65,39.695,2298905,NTDOY
2020-03-06,42.01,43.95,42.01,43.88,1505728,NTDOY
2020-02-28,43.05,44.23,40.76,41.98,2074109,NTDOY
2020-02-21,44.96,45.6,44.15,44.35,1121863,NTDOY
2020-02-14,46.03,46.83,45.1,45.22,1884110,NTDOY
2020-02-07,46.14,46.5,45.8,46.03,2234586,NTDOY
2020-01-31,48.08,48.99,45.75,45.9,2032661,NTDOY
2020-01-24,49,49.96,48.85,49.73,583864,NTDOY
2020-01-17,49.1,49.6,48.57,48.67,872231,NTDOY
2020-01-10,49.4,49.75,48.9,49.46,1734990,NTDOY
2020-01-03,49.93,50.82,49.7,50.25,681003,NTDOY
2019-12-27,49.54,50.12,49.4,50,527693,NTDOY
2019-12-20,51.75,52.415,49.18,49.48,1815768,NTDOY
2019-12-13,51.69,53.24,50.85,50.95,1412909,NTDOY
2019-12-06,49.38,51.06,49.38,50.55,1384596,NTDOY
2019-11-29,48.33,48.85,48.25,48.39,603465,NTDOY
2019-11-22,48.2,49.59,47.46,47.975,3848794,NTDOY
2019-11-15,47.86,48.58,47.38,47.42,650618,NTDOY
2019-11-08,49.65,49.85,47.85,47.97,3978120,NTDOY
2019-11-01,42.68,49.9,42.52,49.61,4768983,NTDOY
2019-10-25,44.44,44.5148,42.06,42.29,1351955,NTDOY
2019-10-18,46.2,46.68,44.29,44.44,1907901,NTDOY
2019-10-11,47.08,47.85,46.02,46.39,1371544,NTDOY
2019-10-04,46.47,48.03,46.2,48.03,1270151,NTDOY
2019-09-27,49.2,49.45,46.6,46.6,2287695,NTDOY
2019-09-20,48.035,49.9,47.812,49.26,1234425,NTDOY
2019-09-13,49.08,49.21,47.55,48.12,1339162,NTDOY
2019-09-06,47.83,48.8,47.5,48.41,1054520,NTDOY
2019-08-30,47.2,47.81,47.11,47.25,603930,NTDOY
2019-08-23,46.92,47.93,46.65,47.1,1053821,NTDOY
2019-08-16,46.68,47.09,45.15,47.05,1500790,NTDOY
2019-08-09,45.77,47.075,45.12,46.4,1429156,NTDOY
2019-08-02,46.53,48.43,44.87,46.53,2682568,NTDOY
2019-07-26,46.84,47.01,45.74,46.22,1564468,NTDOY
2019-07-19,48.26,48.405,47.26,47.54,1237397,NTDOY
2019-07-12,46.75,48.68,46.17,48.228,2126265,NTDOY
2019-07-05,46.5,47.12,46.12,46.77,1311797,NTDOY
2019-06-28,44.52,45.82,43.64,45.77,1468650,NTDOY
2019-06-21,43.35,45.14,43.145,44.61,804883,NTDOY
2019-06-14,45.65,45.98,42.81,43.15,2469323,NTDOY
2019-06-07,44.41,45.59,43.51,45.34,1463902,NTDOY
2019-05-31,44.4,44.93,43.59,44.135,933096,NTDOY
2019-05-24,42.77,44.65,42.56,44.61,2181684,NTDOY
2019-05-17,42.18,43.15,41.04,42.4,2210859,NTDOY
2019-05-10,42.46,43.38,41.36,42.63,2627631,NTDOY
2019-05-03,42.75,43.55,42.65,43.535,979660,NTDOY
2019-04-26,43.09,43.09,39.65,43.05,4744906,NTDOY
2019-04-18,38.17,44.18,37.95,43.46,4622645,NTDOY
2019-04-12,36.65,38.027,36.45,37.95,1218821,NTDOY
2019-04-05,36.08,37.57,35.81,37.37,1254641,NTDOY
2019-03-29,34.85,36.35,34.7,35.87,2167388,NTDOY
2019-03-22,35.75,35.97,33.99,34.1,2034714,NTDOY
2019-03-15,33.35,34.98,33.15,34.92,1467315,NTDOY
2019-03-08,34.05,34.79,33.055,33.395,1557047,NTDOY
2019-03-01,34.91,35.84,34.09,34.67,4678965,NTDOY
2019-02-22,33.13,36.04,33.04,35.54,4406633,NTDOY
2019-02-15,32.98,33.9,32.02,33.66,1811328,NTDOY
2019-02-08,36.55,36.734,32.45,32.88,1607707,NTDOY
2019-02-01,37.32,38.75,35.2,35.42,2706029,NTDOY
2019-01-25,38.3,38.81,37.92,38.695,1413409,NTDOY
2019-01-18,34.88,39.34,34.88,39.25,2548649,NTDOY
2019-01-11,33.92,35.56,33.92,34.835,1273286,NTDOY
2019-01-04,33.3,33.78,32.43,33.65,1116228,NTDOY
2022-04-29,84.9,99.32,84.775,95.33,10068540,NTES
2022-04-22,93.11,94.025,85.36,85.86,8503629,NTES
2022-04-14,101.18,101.18,91.97,95.06,8298507,NTES
2022-04-08,99.44,99.525,92.27,93.04,7512449,NTES
2022-04-01,95.38,99.98,88.38,95.81,10358233,NTES
2022-03-25,86.9,98.26,86.28,93.66,13105721,NTES
2022-03-18,71.28,94.14,68.62,90.18,33168275,NTES
2022-03-11,85.29,91.76,76.95,79.09,20546235,NTES
2022-03-04,97,99.13,84.35,85.5,17625234,NTES
2022-02-25,95.38,99.97,87.5,99.72,15260841,NTES
2022-02-18,97.64,102.75,96.96,98.52,9657996,NTES
2022-02-11,99.97,108.11,98.11,99.04,10928469,NTES
2022-02-04,98.19,103.42,98.01,100.6,7299972,NTES
2022-01-28,95.725,100.45,91.73,96.4,12619323,NTES
2022-01-21,102.26,108.275,96.63,96.99,12460986,NTES
2022-01-14,100.54,108.19,97.71,103.36,10615439,NTES
2022-01-07,101.42,101.71,95.37,99.71,8975043,NTES
2021-12-31,96.83,105.86,94.13,101.78,9108874,NTES
2021-12-23,92.47,98.24,89.8,97.84,17728697,NTES
2021-12-17,101.96,103.7,91.78,93.75,19477400,NTES
2021-12-10,99.81,108.855,98.02,102.84,21672409,NTES
2021-12-03,114.09,114.66,98.79,100.05,22793490,NTES
2021-11-26,116.23,118.19,110.95,114.33,9862330,NTES
2021-11-19,112.53,117.37,109.2501,115.55,15713524,NTES
2021-11-12,103.47,112.42,100.3,111.15,12260365,NTES
2021-11-05,98.52,104.74,98.5,101.51,9076111,NTES
2021-10-29,103.69,104.65,96.9106,97.59,11213884,NTES
2021-10-22,95.16,107.9943,95.12,102.24,19891099,NTES
2021-10-15,97.93,98.41,94.32,95.56,18367715,NTES
2021-10-08,82.07,97.36,80.85,96.32,27783321,NTES
2021-10-01,81.53,86.73,80.65,83.8,26597722,NTES
2021-09-24,80.41,82.68,78.86,81.34,14302772,NTES
2021-09-17,87.5222,89.71,81.5,82.88,22972149,NTES
2021-09-10,96.31,97.59,84.5,88.45,20121037,NTES
2021-09-03,84.59,99.4,84.5648,92.99,22608375,NTES
2021-08-27,82.47,94.39,82.15,92.76,17820069,NTES
